sale_id,branch_id,shoe_id,sale_date,quantity_sold,total_price
134867,3,BO420,2024-07-11,1,300
912666,3,BA184,2024-01-20,3,360
644310,3,BA795,2024-12-26,1,120
277551,2,BA659,2024-07-04,5,600
380124,1,FO773,2024-02-22,4,920
250510,3,SN766,2024-09-25,2,360
754249,3,SN172,2024-11-30,1,180
300401,2,CA995,2024-11-09,1,190
165386,2,BA781,2024-11-22,2,240
375322,3,CA363,2024-06-14,1,190
429649,2,CA249,2024-03-25,1,190
341166,3,BA247,2024-08-26,1,120
799449,2,HE540,2024-12-22,1,250
547411,1,BO354,2024-01-13,5,1500
812312,1,SN871,2024-02-20,1,180
771720,1,HE207,2024-05-09,1,250
806712,2,SA284,2024-08-02,1,150
489949,1,CA567,2024-11-14,4,760
951322,2,BA735,2024-01-03,2,240
189186,2,SA275,2024-11-13,1,150
608071,3,SA903,2024-01-25,1,150
654426,3,SA807,2024-03-10,1,150
481225,3,SN735,2024-03-02,1,180
228881,3,SA793,2024-10-30,3,450
432924,1,BA735,2024-11-05,6,720
490634,3,HE698,2024-12-11,2,500
791099,3,SN825,2024-03-01,1,180
455555,3,HE839,2024-01-14,1,250
266474,3,FO609,2024-06-28,2,460
478491,2,BA221,2024-01-23,5,600
556546,2,BO790,2024-12-20,5,1500
154418,3,BA661,2024-07-13,3,360
663626,1,SN483,2024-02-06,2,360
388845,2,HE886,2024-02-12,2,500
155889,3,BA672,2024-09-04,1,120
895582,3,BO354,2024-06-07,3,900
864102,3,FO369,2024-01-18,2,460
222026,1,HE392,2024-07-20,3,750
633486,1,BO284,2024-05-29,5,1500
347378,2,SN573,2024-05-29,2,360
827957,2,BO313,2024-01-29,5,1500
868503,3,BA736,2024-08-09,1,120
317484,1,CA363,2024-03-27,1,190
774487,3,BO276,2024-01-16,3,900
324776,3,CA252,2024-11-06,1,190
499151,2,SA219,2024-06-07,1,150
442895,1,SA729,2024-05-05,1,150
908010,3,CA249,2024-12-22,1,190
676870,3,SN918,2024-07-01,3,540
703004,3,BA939,2024-11-13,3,360
887697,1,FO488,2024-09-15,2,460
494962,3,BO868,2024-06-01,1,300
370835,1,CA363,2024-03-02,3,570
402883,3,SA437,2024-10-25,1,150
112720,3,BO466,2024-08-14,1,300
576051,1,HE468,2024-04-04,2,500
240238,1,SA167,2024-12-12,5,750
278056,2,BA745,2024-07-06,1,120
898388,2,SN179,2024-07-25,5,900
351793,3,HE611,2024-11-20,2,500
181311,1,BO114,2024-12-09,5,1500
331374,3,CA716,2024-10-22,1,190
890733,2,SN144,2024-06-05,4,720
539168,1,CA377,2024-08-17,4,760
411094,2,SA600,2024-07-22,1,150
487507,3,HE997,2024-06-08,3,750
363162,3,FO445,2024-03-14,1,230
180354,3,SN743,2024-03-27,2,360
934363,1,SN571,2024-07-22,3,540
755400,1,CA234,2024-03-27,1,190
552636,2,BO623,2024-09-13,1,300
188799,2,CA234,2024-01-31,3,570
890607,2,BA745,2024-01-08,1,120
816221,2,FO347,2024-09-07,2,460
439930,2,BA975,2024-01-10,4,480
141771,1,SA195,2024-05-11,5,750
472916,1,BA797,2024-03-23,3,360
325183,2,FO112,2024-07-19,3,690
569107,3,CA363,2024-08-22,1,190
174311,1,BA345,2024-11-04,4,480
310081,3,BO963,2024-07-07,1,300
251385,2,FO355,2024-12-28,2,460
349415,3,SN529,2024-09-07,1,180
389912,2,BA939,2024-11-23,4,480
774225,1,FO835,2024-09-21,1,230
910536,1,BO934,2024-03-31,1,300
474306,1,BA332,2024-10-11,4,480
372100,2,HE468,2024-01-21,5,1250
420383,1,CA591,2024-03-03,6,1140
292352,3,HE699,2024-11-02,1,250
713844,3,BA513,2024-04-29,1,120
632025,3,FO835,2024-11-15,2,460
540703,1,CA807,2024-04-09,4,760
857360,3,BO734,2024-12-07,2,600
854419,3,HE783,2024-10-18,1,250
849595,1,SA725,2024-11-06,1,150
135429,2,SN258,2024-02-04,1,180
752750,2,BA434,2024-08-09,2,240
300973,2,BA525,2024-06-04,4,480
844266,1,FO787,2024-11-15,1,230
112297,2,BA856,2024-01-06,5,600
594141,1,CA274,2024-08-28,2,380
556880,1,BA290,2024-05-31,3,360
121450,1,SN683,2024-05-25,3,540
349178,3,BO838,2024-11-10,2,600
734784,1,CA252,2024-08-13,2,380
834960,3,BO199,2024-01-19,2,600
766886,2,BA249,2024-11-02,1,120
610926,3,FO696,2024-03-25,1,230
688312,3,BA249,2024-10-17,3,360
547677,2,HE292,2024-03-06,5,1250
102269,2,HE206,2024-03-30,1,250
393981,3,CA295,2024-09-01,1,190
635932,2,BA831,2024-01-28,2,240
700485,2,SN935,2024-12-24,1,180
526222,1,BA661,2024-06-30,7,840
688706,3,BO146,2024-12-03,3,900
312828,1,HE549,2024-11-22,1,250
900968,2,BO856,2024-02-09,3,900
308588,1,HE104,2024-01-07,3,750
977001,1,BA174,2024-10-30,3,360
757682,3,BO354,2024-02-20,1,300
265493,2,FO588,2024-10-10,2,460
676247,2,SN812,2024-08-12,1,180
910035,1,BA939,2024-08-09,4,480
447596,2,BA332,2024-08-28,1,120
214754,1,BA434,2024-11-03,3,360
398751,2,BO920,2024-12-17,1,300
498342,3,HE624,2024-05-15,1,250
278630,1,HE658,2024-08-03,2,500
468987,1,SA154,2024-11-21,3,450
918623,2,BO934,2024-09-09,4,1200
754140,1,HE508,2024-01-24,5,1250
873169,2,BO838,2024-11-04,4,1200
947486,3,SN119,2024-06-23,1,180
456169,1,SA167,2024-06-05,5,750
497747,3,BA884,2024-01-21,1,120
202256,3,BO118,2024-01-19,3,900
674030,2,SN644,2024-03-31,4,720
558176,3,HE627,2024-09-13,1,250
936841,2,SA341,2024-09-13,3,450
518523,2,BA148,2024-01-03,1,120
715996,3,FO540,2024-01-13,2,460
203293,3,BA332,2024-09-28,1,120
871622,1,SA934,2024-12-16,1,150
518560,2,SA720,2024-07-12,2,300
910600,1,FO538,2024-01-19,2,460
777382,2,FO704,2024-04-26,4,920
580623,1,CA502,2024-03-13,6,1140
794364,3,SA327,2024-12-01,1,150
336714,2,SN258,2024-11-06,1,180
770726,1,HE549,2024-03-08,1,250
820185,3,CA166,2024-08-18,2,380
436405,2,SN731,2024-12-06,1,180
792484,2,BA184,2024-12-16,1,120
772851,2,BA729,2024-02-23,1,120
518888,3,BA751,2024-01-07,3,360
189731,1,BA141,2024-04-12,5,600
568327,2,HE888,2024-05-28,3,750
394265,1,SN147,2024-04-22,1,180
584697,2,SN407,2024-10-14,2,360
692216,2,SA255,2024-07-24,1,150
671799,3,SA515,2024-04-30,1,150
599628,2,FO355,2024-04-01,4,920
778280,3,BA311,2024-03-21,3,360
393912,1,FO538,2024-06-27,3,690
572745,3,SN138,2024-02-26,1,180
771527,1,BO651,2024-01-13,5,1500
771977,1,BA659,2024-07-13,1,120
221251,2,SN766,2024-11-01,4,720
559335,1,BA148,2024-06-26,2,240
604444,1,BA872,2024-09-25,2,240
637364,2,SN138,2024-04-20,2,360
717251,2,BO125,2024-01-27,3,900
172128,3,SA911,2024-06-18,3,450
356137,3,FO196,2024-02-01,2,460
518486,2,SN735,2024-09-18,3,540
982847,3,SA515,2024-05-21,1,150
892391,1,BA975,2024-05-08,5,600
667145,2,FO429,2024-05-24,4,920
211796,2,FO393,2024-01-12,1,230
709775,2,SN735,2024-04-18,3,540
766306,2,FO811,2024-12-06,4,920
950060,1,BA247,2024-09-29,3,360
908551,1,BA296,2024-08-08,4,480
272655,3,BA661,2024-03-12,2,240
893353,2,BA148,2024-04-15,1,120
441128,2,FO392,2024-02-09,1,230
267969,1,BA975,2024-09-02,4,480
706249,1,CA167,2024-10-24,6,1140
569844,1,BO455,2024-01-21,2,600
601717,2,HE104,2024-12-09,4,1000
681789,3,FO696,2024-03-12,1,230
995542,1,SN404,2024-03-01,5,900
479285,3,SN812,2024-10-17,1,180
338520,3,SN144,2024-12-14,2,360
367779,3,FO787,2024-05-06,3,690
373705,1,SN521,2024-04-27,5,900
144623,3,CA163,2024-11-03,1,190
203126,1,CA389,2024-01-30,5,950
509955,1,BA398,2024-05-04,1,120
569444,3,FO811,2024-10-15,3,690
166304,1,BO920,2024-02-18,1,300
630783,1,BA659,2024-07-02,5,600
222931,1,BO868,2024-05-08,5,1500
342267,3,BA141,2024-08-23,2,240
734259,2,FO696,2024-11-27,2,460
182598,3,HE530,2024-03-19,1,250
771418,3,BA771,2024-12-18,1,120
618534,3,BO868,2024-08-17,1,300
873433,3,CA716,2024-03-31,2,380
466219,1,BA332,2024-03-02,4,480
756108,3,SN689,2024-03-10,1,180
250741,3,BA398,2024-10-25,3,360
366735,1,CA363,2024-08-12,2,380
763578,2,BA522,2024-06-28,1,120
483693,2,CA540,2024-06-07,2,380
894290,3,BA939,2024-11-03,1,120
110009,2,HE508,2024-02-15,3,750
874615,1,CA842,2024-01-27,1,190
644437,1,HE292,2024-08-24,4,1000
853771,3,HE997,2024-07-25,1,250
159056,3,HE955,2024-05-08,1,250
220050,3,BO241,2024-12-26,1,300
573726,2,FO355,2024-08-01,1,230
303228,3,HE534,2024-05-18,2,500
558707,3,SA496,2024-05-21,2,300
761230,3,CA542,2024-09-08,2,380
899427,2,SN138,2024-06-29,5,900
423334,3,HE292,2024-12-30,2,500
273859,2,BA975,2024-12-09,2,240
702628,1,BA672,2024-09-26,4,480
422621,1,BO305,2024-12-21,6,1800
857026,1,BO466,2024-04-07,2,600
186089,1,HE207,2024-04-30,1,250
573612,3,SN497,2024-11-25,2,360
842089,3,CA901,2024-11-06,1,190
245270,2,BO856,2024-12-31,5,1500
591955,1,CA730,2024-01-05,1,190
711136,2,HE320,2024-07-29,2,500
820492,3,BA818,2024-12-29,1,120
181917,1,BO832,2024-07-24,5,1500
148341,3,SA686,2024-04-11,1,150
558816,3,CA252,2024-09-25,1,190
462224,2,SN918,2024-12-14,2,360
529587,1,CA807,2024-03-20,6,1140
475274,3,BO737,2024-07-16,1,300
280538,1,FO112,2024-04-23,2,460
420174,2,CA962,2024-10-03,1,190
103441,3,CA842,2024-07-12,3,570
399638,2,BA843,2024-07-14,1,120
351042,2,FO696,2024-09-28,3,690
515047,3,FO693,2024-06-16,3,690
992566,2,HE627,2024-04-06,4,1000
787784,2,FO632,2024-07-04,2,460
760093,1,BA332,2024-02-28,3,360
844576,3,BO623,2024-02-27,1,300
435274,2,SN602,2024-07-26,5,900
786396,1,SN127,2024-12-29,2,360
906916,2,SN144,2024-01-11,1,180
383391,3,BO313,2024-10-11,1,300
785224,1,FO704,2024-11-04,1,230
389483,3,FO675,2024-03-11,1,230
830461,3,BO651,2024-05-17,1,300
220339,2,SN257,2024-03-05,2,360
376354,1,HE636,2024-08-09,2,500
281565,2,CA369,2024-07-28,2,380
898873,2,CA514,2024-01-21,4,760
408574,2,HE206,2024-10-09,2,500
803357,2,SN165,2024-02-09,2,360
358164,3,FO437,2024-04-30,3,690
690731,3,SA327,2024-06-16,1,150
757232,3,HE404,2024-05-13,3,750
832266,1,FO988,2024-01-10,2,460
907851,2,BO996,2024-02-16,3,900
245585,3,SA934,2024-10-30,1,150
760409,2,CA895,2024-03-10,1,190
415459,3,HE835,2024-01-25,2,500
318952,1,SA154,2024-05-20,4,600
270253,1,SA496,2024-01-04,3,450
292628,3,SA195,2024-08-31,1,150
291605,2,BA738,2024-10-25,4,480
696641,1,SN116,2024-07-17,6,1080
502243,1,BA325,2024-12-15,3,360
374415,3,BO832,2024-05-08,2,600
637786,3,HE724,2024-01-27,1,250
362098,3,BO241,2024-12-07,2,600
584655,1,CA995,2024-01-13,3,570
995564,1,HE292,2024-05-18,4,1000
692533,1,HE835,2024-03-05,3,750
485145,1,BA499,2024-07-29,1,120
981561,1,CA981,2024-03-06,4,760
542404,2,BO247,2024-09-23,1,300
375923,1,CA252,2024-07-05,5,950
168949,3,CA369,2024-04-16,2,380
852575,3,HE178,2024-03-25,1,250
348198,2,HE562,2024-12-28,1,250
695750,3,CA981,2024-12-12,2,380
806631,2,FO333,2024-03-28,2,460
265672,3,FO773,2024-06-18,2,460
611485,3,BO737,2024-06-12,2,600
520926,2,CA794,2024-04-04,1,190
654838,2,BO526,2024-05-15,4,1200
236426,1,SA740,2024-04-26,2,300
138871,3,CA785,2024-04-11,2,380
502277,2,BO868,2024-02-09,2,600
125755,2,BA818,2024-10-29,2,240
671551,1,CA167,2024-08-04,4,760
379869,2,HE733,2024-01-03,3,750
400849,1,CA514,2024-04-21,3,570
107370,3,SN404,2024-01-25,1,180
782162,3,SA327,2024-01-28,1,150
967469,3,HE698,2024-06-07,1,250
769313,2,CA864,2024-07-11,1,190
708024,3,HE106,2024-04-29,3,750
141678,3,SA281,2024-04-08,1,150
571353,3,SN521,2024-05-19,1,180
513489,3,SN401,2024-04-30,1,180
708347,3,HE292,2024-06-05,2,500
166444,2,SN483,2024-02-04,1,180
263481,1,SA167,2024-10-30,3,450
593600,3,HE997,2024-09-15,1,250
438985,2,BO623,2024-08-01,1,300
115776,2,BA434,2024-01-29,3,360
739146,1,BA311,2024-07-20,5,600
442324,1,FO588,2024-10-04,3,690
258366,3,HE783,2024-08-13,1,250
370939,2,FO685,2024-06-17,2,460
631070,2,HE796,2024-10-22,2,500
573410,3,CA542,2024-04-04,1,190
895893,2,HE121,2024-11-18,1,250
725186,2,SA627,2024-06-13,4,600
457492,3,BO600,2024-11-29,2,600
369116,2,FO963,2024-02-06,2,460
605446,2,CA540,2024-07-11,5,950
750039,1,SN710,2024-10-05,3,540
607840,2,HE311,2024-06-24,5,1250
931329,2,HE116,2024-03-14,5,1250
814499,1,BA251,2024-08-18,1,120
286425,3,BO381,2024-09-20,1,300
375678,3,SN404,2024-05-18,1,180
612333,2,SA720,2024-12-22,3,450
929181,1,FO112,2024-06-30,2,460
439372,3,CA864,2024-05-07,2,380
381045,3,SA840,2024-03-01,3,450
645983,2,CA362,2024-07-24,2,380
741674,2,SN119,2024-04-11,3,540
973603,3,SN644,2024-08-16,1,180
809270,3,SN211,2024-08-29,1,180
993290,1,BA760,2024-10-28,3,360
662453,3,FO811,2024-06-27,3,690
763573,3,CA995,2024-01-08,1,190
573972,2,SN964,2024-09-13,3,540
783852,2,SN769,2024-02-03,2,360
898312,2,SA770,2024-06-11,1,150
174593,2,BO995,2024-04-08,1,300
303192,3,CA686,2024-01-05,2,380
523868,1,BA499,2024-08-16,4,480
642747,2,SN688,2024-08-06,2,360
752539,2,HE886,2024-08-14,1,250
331433,2,BO605,2024-04-19,4,1200
460201,3,BA247,2024-05-21,2,240
493132,3,CA882,2024-10-21,1,190
581203,3,SN138,2024-07-20,1,180
215383,2,BO381,2024-01-25,2,600
753541,1,BO431,2024-11-05,6,1800
283371,2,SA327,2024-06-22,1,150
684295,3,SA627,2024-06-02,4,600
366742,2,CA167,2024-02-07,1,190
181877,1,FO429,2024-09-23,5,1150
414217,2,SA327,2024-09-11,1,150
646888,1,BA672,2024-11-06,4,480
330049,1,BA513,2024-07-19,6,720
563837,2,SA515,2024-06-09,1,150
708873,2,SA210,2024-06-05,2,300
765699,3,FO802,2024-12-01,2,460
796820,3,BO325,2024-01-26,1,300
589214,1,HE560,2024-05-22,5,1250
818794,3,SN144,2024-06-23,2,360
170830,3,BA618,2024-01-28,1,120
686701,3,SN905,2024-09-23,2,360
685120,2,FO696,2024-04-10,1,230
887894,3,HE133,2024-02-07,1,250
105902,2,BA729,2024-02-05,1,120
309020,3,BA760,2024-12-03,1,120
119287,2,CA785,2024-10-02,5,950
914232,3,HE106,2024-12-28,2,500
311636,2,BA296,2024-04-19,4,480
619514,2,SA372,2024-08-07,2,300
299822,1,SA270,2024-06-01,5,750
877660,1,CA320,2024-09-27,3,570
278194,3,SN710,2024-01-09,2,360
472921,1,HE121,2024-04-30,1,250
819287,2,CA716,2024-12-14,1,190
438479,3,SN766,2024-01-04,2,360
795760,3,SN521,2024-07-04,2,360
140471,1,SN689,2024-01-12,7,1260
524110,3,BO963,2024-08-16,2,600
378117,2,CA249,2024-02-11,2,380
837646,1,SN521,2024-08-08,1,180
313479,3,HE611,2024-04-18,3,750
171585,3,CA502,2024-07-11,3,570
124581,1,BA831,2024-10-19,6,720
717588,2,CA306,2024-01-28,4,760
538565,3,SN512,2024-11-10,1,180
792167,3,CA981,2024-04-23,2,380
182793,1,BA659,2024-12-31,5,600
865872,3,FO988,2024-07-15,2,460
621306,1,SN497,2024-03-25,3,540
224032,3,BO605,2024-05-30,3,900
193015,1,SN769,2024-03-13,5,900
591222,2,SA219,2024-06-01,5,750
232016,3,HE133,2024-01-16,1,250
414001,1,HE311,2024-10-17,4,1000
761247,3,SN403,2024-04-09,1,180
888840,2,CA376,2024-04-27,3,570
240655,1,SA903,2024-01-07,1,150
453328,1,BO185,2024-05-18,4,1200
224378,3,CA163,2024-03-26,3,570
200711,1,FO806,2024-10-11,1,230
376098,3,FO744,2024-10-18,2,460
492099,2,SN211,2024-11-24,5,900
847565,2,FO802,2024-02-19,1,230
526789,3,BA201,2024-04-29,2,240
785558,2,FO835,2024-12-07,4,920
192546,1,SA281,2024-01-15,5,750
749640,1,SA504,2024-10-19,6,900
308101,2,SA674,2024-01-30,2,300
224663,1,BA618,2024-01-01,7,840
669662,2,FO356,2024-05-09,4,920
784557,2,BA311,2024-02-22,2,240
524501,3,SN935,2024-10-28,3,540
541307,1,BA751,2024-04-18,5,600
536734,2,SA327,2024-07-05,2,300
205393,2,CA785,2024-05-24,2,380
734907,1,SN611,2024-12-11,2,360
290968,3,FO632,2024-02-25,2,460
557076,1,CA635,2024-06-17,3,570
677618,3,BA967,2024-05-11,1,120
570472,3,SN404,2024-12-05,2,360
864334,1,FO773,2024-04-12,1,230
741583,2,SN319,2024-12-26,5,900
578447,1,SN521,2024-07-02,5,900
407840,1,SN731,2024-09-20,5,900
129664,3,SA372,2024-07-08,3,450
414756,3,SN213,2024-08-13,1,180
576916,1,CA794,2024-10-14,6,1140
659487,2,SN401,2024-03-08,1,180
668503,3,BA141,2024-09-30,2,240
158187,3,FO488,2024-05-03,1,230
595474,3,HE116,2024-11-20,3,750
889334,3,HE699,2024-10-21,1,250
152777,3,BA565,2024-12-25,2,240
752907,1,BO927,2024-06-16,7,2100
287067,1,SN688,2024-05-18,1,180
785824,1,BA856,2024-06-24,7,840
401040,3,BA141,2024-05-08,1,120
902919,2,BO325,2024-05-25,3,900
302230,2,SN404,2024-12-31,3,540
246701,3,SA600,2024-04-01,1,150
107529,2,FO607,2024-04-12,1,230
643122,3,HE311,2024-09-22,2,500
966255,1,HE636,2024-07-25,5,1250
920628,3,SN825,2024-10-17,1,180
226464,3,HE133,2024-05-25,3,750
353794,2,SN258,2024-05-08,3,540
245474,3,SN127,2024-09-13,2,360
458199,1,HE414,2024-06-28,2,500
372304,2,BO750,2024-04-24,1,300
660262,2,FO774,2024-05-30,4,920
422445,2,CA901,2024-07-05,5,950
995186,2,SA195,2024-09-18,4,600
632839,2,SN147,2024-04-10,2,360
340764,3,SN257,2024-03-02,3,540
286824,1,CA540,2024-04-13,5,950
890431,1,CA306,2024-08-10,3,570
496255,2,BA522,2024-03-12,5,600
917817,3,BA694,2024-11-13,1,120
342465,2,CA633,2024-02-11,3,570
459673,1,SN119,2024-07-04,1,180
197718,3,BA296,2024-01-20,2,240
652381,1,CA389,2024-02-11,1,190
195434,2,FO928,2024-09-08,1,230
614919,1,CA389,2024-06-02,7,1330
594740,3,BO185,2024-03-21,1,300
988598,1,BA816,2024-12-05,5,600
935789,1,BO276,2024-07-21,7,2100
617434,3,HE839,2024-09-11,1,250
692931,1,FO347,2024-11-11,1,230
502341,3,HE211,2024-10-25,3,750
427156,3,BA434,2024-11-26,1,120
851686,1,SA275,2024-01-26,3,450
290839,3,HE560,2024-01-13,2,500
389985,3,FO923,2024-08-13,2,460
573274,1,BO956,2024-08-14,4,1200
885925,1,SA255,2024-10-05,3,450
978413,2,FO693,2024-10-23,3,690
539533,1,SN743,2024-12-03,3,540
120749,1,CA362,2024-09-21,5,950
799634,3,BO455,2024-07-09,3,900
386465,2,BO158,2024-12-04,1,300
946101,1,HE508,2024-03-24,3,750
807549,3,FO455,2024-05-18,2,460
601606,2,FO997,2024-07-18,2,460
438007,2,BA967,2024-02-04,2,240
139525,3,BA863,2024-04-03,1,120
692217,3,BA824,2024-02-06,1,120
990724,3,FO355,2024-02-01,1,230
993587,2,SN812,2024-11-28,3,540
460248,1,SA840,2024-04-04,5,750
782436,1,SN521,2024-02-07,3,540
298478,1,SN964,2024-09-23,1,180
985620,2,BA311,2024-07-17,1,120
419855,1,CA381,2024-10-16,1,190
421586,1,SA255,2024-07-03,1,150
354032,1,BA843,2024-07-20,6,720
163501,1,CA492,2024-02-12,5,950
931085,1,BA311,2024-07-07,7,840
969711,1,SN483,2024-11-10,1,180
121429,2,CA389,2024-02-26,3,570
188141,3,BO623,2024-04-26,1,300
183842,1,SN172,2024-12-20,6,1080
699225,3,SN812,2024-08-02,1,180
597606,1,FO997,2024-11-22,6,1380
694311,1,HE106,2024-02-02,4,1000
427484,1,FO963,2024-05-06,2,460
327205,2,SN172,2024-08-14,1,180
370904,1,BA513,2024-09-04,1,120
721419,3,SA725,2024-01-11,3,450
441854,2,SA991,2024-07-23,5,750
150125,3,BO305,2024-02-16,1,300
537288,3,SA822,2024-02-19,2,300
457436,2,SN713,2024-08-23,2,360
209570,1,SN211,2024-10-24,2,360
338524,1,HE404,2024-07-27,5,1250
627275,2,CA362,2024-12-09,5,950
462000,3,FO246,2024-01-19,1,230
449450,1,BA290,2024-01-17,3,360
273841,3,BO623,2024-09-30,2,600
989771,3,HE460,2024-10-09,1,250
113188,3,CA962,2024-09-18,1,190
615483,1,FO356,2024-01-26,5,1150
961535,2,BA249,2024-10-11,2,240
143790,2,CA502,2024-04-05,1,190
983860,1,CA389,2024-03-05,6,1140
796546,3,CA806,2024-07-14,3,570
810491,1,FO802,2024-05-25,4,920
614757,3,SN138,2024-09-05,1,180
359652,2,BA468,2024-12-26,2,240
447603,1,FO429,2024-07-16,6,1380
757714,1,BO125,2024-04-23,1,300
638873,1,HE886,2024-10-02,5,1250
424508,2,BA499,2024-04-17,4,480
168927,3,HE724,2024-05-15,2,500
847428,3,BO158,2024-02-05,2,600
501846,1,FO437,2024-06-03,5,1150
540588,3,BO118,2024-02-21,2,600
608814,1,SN905,2024-07-09,5,900
711030,1,FO609,2024-07-30,1,230
528223,1,SA210,2024-08-01,3,450
364270,2,BO897,2024-05-01,4,1200
551399,2,FO928,2024-04-17,1,230
873455,3,BA522,2024-11-23,2,240
863847,1,SA515,2024-12-27,3,450
155238,1,CA567,2024-12-17,1,190
956573,2,BA872,2024-03-13,5,600
412339,2,BO325,2024-06-20,5,1500
180463,2,SN871,2024-07-29,4,720
926307,2,HE392,2024-07-29,5,1250
949853,3,CA995,2024-02-07,1,190
136641,2,FO806,2024-02-07,3,690
265436,2,HE106,2024-01-11,5,1250
830017,3,SN935,2024-12-30,1,180
672064,1,SA729,2024-03-13,1,150
568658,3,BO790,2024-01-09,2,600
438163,3,SN172,2024-07-19,1,180
597110,3,HE540,2024-03-31,3,750
537180,1,SN573,2024-05-03,4,720
454838,2,SA372,2024-03-15,5,750
395523,3,FO540,2024-01-13,3,690
882312,3,BO995,2024-03-30,3,900
100825,1,BO114,2024-03-13,3,900
620836,1,BO956,2024-12-25,1,300
578157,3,SN147,2024-01-09,1,180
887068,1,SA720,2024-01-31,1,150
393583,3,SN127,2024-09-01,1,180
405720,1,FO356,2024-10-02,3,690
502280,3,SN503,2024-09-04,1,180
245221,2,SN703,2024-12-23,5,900
152282,1,CA167,2024-12-15,3,570
810600,2,SN969,2024-05-11,1,180
787986,1,HE211,2024-01-28,3,750
754646,3,FO433,2024-10-24,2,460
446752,2,FO429,2024-05-31,4,920
739984,2,SN812,2024-01-04,5,900
710060,1,BA872,2024-12-15,1,120
954141,2,SN521,2024-08-14,2,360
828814,1,FO997,2024-12-23,3,690
464313,3,CA633,2024-05-29,2,380
412556,1,CA389,2024-03-12,1,190
494382,3,FO540,2024-06-06,3,690
443421,3,SN211,2024-05-14,2,360
890791,1,BA473,2024-08-02,1,120
864541,1,CA492,2024-09-05,5,950
304345,3,BO600,2024-11-28,3,900
218416,2,HE745,2024-12-20,5,1250
978800,2,BO337,2024-03-05,2,600
463445,2,CA542,2024-12-04,5,950
999373,3,FO355,2024-02-27,1,230
732864,1,BA975,2024-11-04,5,600
783165,3,FO787,2024-08-23,2,460
861771,3,SN905,2024-11-10,1,180
790704,1,SA822,2024-03-08,4,600
183664,2,CA320,2024-12-26,4,760
889610,2,BO280,2024-05-18,3,900
626064,3,BO750,2024-01-03,2,600
390266,1,CA362,2024-05-19,2,380
295336,2,SA255,2024-01-30,2,300
858778,3,HE104,2024-09-11,2,500
954178,3,SA819,2024-12-22,1,150
710056,3,SA515,2024-04-22,2,300
600221,2,BO838,2024-12-21,2,600
949261,2,FO675,2024-11-02,3,690
751062,2,SN964,2024-12-09,2,360
129956,3,HE206,2024-04-26,1,250
712544,1,CA363,2024-10-30,3,570
902208,1,SN871,2024-12-09,1,180
299543,1,SA437,2024-02-08,2,300
688320,3,BO147,2024-08-22,1,300
936304,1,HE311,2024-10-08,4,1000
155405,2,HE839,2024-03-30,2,500
204308,3,BA824,2024-01-06,2,240
859398,1,BO381,2024-12-26,6,1800
966459,3,CA806,2024-05-21,2,380
570941,2,BO705,2024-02-07,1,300
994335,1,CA882,2024-05-18,4,760
677717,3,BA398,2024-10-23,1,120
459356,2,FO632,2024-08-09,2,460
108346,3,SN683,2024-01-25,4,720
296849,1,BA672,2024-08-27,4,480
844488,2,CA306,2024-12-31,1,190
646317,1,FO433,2024-06-04,5,1150
367673,2,HE886,2024-02-02,1,250
923816,2,FO196,2024-11-03,4,920
685087,1,BA221,2024-03-17,1,120
482960,1,HE392,2024-11-08,3,750
516056,1,HE886,2024-12-13,1,250
304079,3,FO355,2024-07-14,1,230
334217,2,BO600,2024-12-16,1,300
123026,2,BO526,2024-04-02,4,1200
455984,3,BO526,2024-02-11,2,600
858059,2,CA716,2024-05-17,1,190
529406,3,BA522,2024-07-27,2,240
416372,1,SN683,2024-07-14,1,180
152633,1,CA995,2024-10-01,4,760
436551,1,CA807,2024-07-18,1,190
857689,3,SN258,2024-07-09,3,540
400897,1,SA504,2024-10-09,4,600
987322,1,BO832,2024-09-22,1,300
410031,1,BO832,2024-05-09,1,300
395651,1,SN918,2024-12-20,7,1260
658734,1,BO832,2024-09-21,2,600
439173,2,HE106,2024-08-27,2,500
131632,1,FO811,2024-04-12,3,690
179024,1,CA163,2024-01-05,3,570
666799,3,FO373,2024-11-23,2,460
630658,1,SN361,2024-01-02,7,1260
572606,1,BO856,2024-03-15,1,300
287655,3,HE861,2024-12-10,1,250
198286,2,SN401,2024-10-09,2,360
906621,1,BO354,2024-04-21,1,300
536277,3,BA967,2024-07-16,1,120
526518,1,FO696,2024-08-10,4,920
425751,1,HE888,2024-12-21,3,750
996329,3,CA502,2024-11-21,2,380
483661,3,CA363,2024-06-30,2,380
372211,3,BA824,2024-01-11,1,120
283308,1,CA252,2024-07-30,1,190
334786,3,BO948,2024-05-22,2,600
716678,1,BA863,2024-02-09,1,120
522191,1,FO928,2024-05-30,1,230
585032,3,SN735,2024-08-03,1,180
772029,2,HE601,2024-12-22,3,750
350545,1,HE698,2024-08-26,3,750
625326,1,CA686,2024-11-19,3,570
419007,1,SN812,2024-08-02,4,720
342424,3,FO769,2024-08-26,1,230
628161,1,CA369,2024-04-10,3,570
665367,2,BA929,2024-03-22,3,360
264138,2,CA635,2024-06-30,3,570
221477,1,BA141,2024-01-09,1,120
589676,2,SA807,2024-10-09,4,600
915715,3,SA934,2024-07-01,1,150
512911,2,BA221,2024-08-28,3,360
433433,2,FO609,2024-10-03,1,230
